ano_str,unidade,valor,indicador,etapa,ano_t,ano_t1
2019/2020,Minas Gerais,1.6,migracao_eja,EM_3,2019,2020
2019/2020,Espírito Santo,1.2,migracao_eja,EM_3,2019,2020
2019/2020,Rio de Janeiro,1.3,migracao_eja,EM_3,2019,2020
2019/2020,São Paulo,0.8,migracao_eja,EM_3,2019,2020
2019/2020,Paraná,0.2,migracao_eja,EM_3,2019,2020
2019/2020,Santa Catarina,0.5,migracao_eja,EM_3,2019,2020
2019/2020,Rio Grande do Sul,1.0,migracao_eja,EM_3,2019,2020
2019/2020,Mato Grosso do Sul,0.7,migracao_eja,EM_3,2019,2020
2019/2020,Mato Grosso,1.3,migracao_eja,EM_3,2019,2020
2019/2020,Goiás,0.8,migracao_eja,EM_3,2019,2020
2019/2020,Distrito Federal,2.2,migracao_eja,EM_3,2019,2020
2020/2021,Brasil,95.2,promocao,Total_EF,2020,2021
2020/2021,Norte,93.6,promocao,Total_EF,2020,2021
2020/2021,Nordeste,93.2,promocao,Total_EF,2020,2021
2020/2021,Sudeste,96.9,promocao,Total_EF,2020,2021
2020/2021,Sul,96.2,promocao,Total_EF,2020,2021
2020/2021,Centro-Oeste,94.8,promocao,Total_EF,2020,2021
2020/2021,Rondônia,94.5,promocao,Total_EF,2020,2021
2020/2021,Acre,88.6,promocao,Total_EF,2020,2021
2020/2021,Amazonas,95.3,promocao,Total_EF,2020,2021
2020/2021,Roraima,92.7,promocao,Total_EF,2020,2021
2020/2021,Pará,93.4,promocao,Total_EF,2020,2021
2020/2021,Amapá,91.2,promocao,Total_EF,2020,2021
2020/2021,Tocantins,94.2,promocao,Total_EF,2020,2021
2020/2021,Maranhão,91.2,promocao,Total_EF,2020,2021
2020/2021,Piauí,93.4,promocao,Total_EF,2020,2021
2020/2021,Ceará,96.5,promocao,Total_EF,2020,2021
2020/2021,Rio Grande do Norte,94.0,promocao,Total_EF,2020,2021
2020/2021,Paraíba,93.0,promocao,Total_EF,2020,2021
2020/2021,Pernambuco,93.9,promocao,Total_EF,2020,2021
2020/2021,Alagoas,93.5,promocao,Total_EF,2020,2021
2020/2021,Sergipe,94.4,promocao,Total_EF,2020,2021
2020/2021,Bahia,91.5,promocao,Total_EF,2020,2021
2020/2021,Minas Gerais,95.7,promocao,Total_EF,2020,2021
2020/2021,Espírito Santo,96.5,promocao,Total_EF,2020,2021
2020/2021,Rio de Janeiro,94.5,promocao,Total_EF,2020,2021
2020/2021,São Paulo,98.4,promocao,Total_EF,2020,2021
2020/2021,Paraná,95.7,promocao,Total_EF,2020,2021
2020/2021,Santa Catarina,96.1,promocao,Total_EF,2020,2021
2020/2021,Rio Grande do Sul,96.9,promocao,Total_EF,2020,2021
2020/2021,Mato Grosso do Sul,92.9,promocao,Total_EF,2020,2021
2020/2021,Mato Grosso,96.5,promocao,Total_EF,2020,2021
2020/2021,Goiás,94.6,promocao,Total_EF,2020,2021
2020/2021,Distrito Federal,94.9,promocao,Total_EF,2020,2021
2020/2021,Brasil,96.2,promocao,EF_AI,2020,2021
2020/2021,Norte,94.6,promocao,EF_AI,2020,2021
2020/2021,Nordeste,94.1,promocao,EF_AI,2020,2021
2020/2021,Sudeste,97.7,promocao,EF_AI,2020,2021
2020/2021,Sul,98.1,promocao,EF_AI,2020,2021
2020/2021,Centro-Oeste,95.9,promocao,EF_AI,2020,2021
2020/2021,Rondônia,95.5,promocao,EF_AI,2020,2021
2020/2021,Acre,89.9,promocao,EF_AI,2020,2021
2020/2021,Amazonas,95.8,promocao,EF_AI,2020,2021
2020/2021,Roraima,93.1,promocao,EF_AI,2020,2021
2020/2021,Pará,94.4,promocao,EF_AI,2020,2021
2020/2021,Amapá,92.2,promocao,EF_AI,2020,2021
2020/2021,Tocantins,95.9,promocao,EF_AI,2020,2021
2020/2021,Maranhão,93.2,promocao,EF_AI,2020,2021
2020/2021,Piauí,95.0,promocao,EF_AI,2020,2021
2020/2021,Ceará,96.9,promocao,EF_AI,2020,2021
2020/2021,Rio Grande do Norte,94.4,promocao,EF_AI,2020,2021
2020/2021,Paraíba,93.5,promocao,EF_AI,2020,2021
2020/2021,Pernambuco,94.2,promocao,EF_AI,2020,2021
2020/2021,Alagoas,94.5,promocao,EF_AI,2020,2021
2020/2021,Sergipe,95.2,promocao,EF_AI,2020,2021
2020/2021,Bahia,92.6,promocao,EF_AI,2020,2021
2020/2021,Minas Gerais,97.5,promocao,EF_AI,2020,2021
2020/2021,Espírito Santo,97.6,promocao,EF_AI,2020,2021
2020/2021,Rio de Janeiro,95.3,promocao,EF_AI,2020,2021
2020/2021,São Paulo,98.8,promocao,EF_AI,2020,2021
2020/2021,Paraná,97.8,promocao,EF_AI,2020,2021
2020/2021,Santa Catarina,97.8,promocao,EF_AI,2020,2021
2020/2021,Rio Grande do Sul,98.6,promocao,EF_AI,2020,2021
2020/2021,Mato Grosso do Sul,94.7,promocao,EF_AI,2020,2021
2020/2021,Mato Grosso,97.2,promocao,EF_AI,2020,2021
2020/2021,Goiás,95.8,promocao,EF_AI,2020,2021
2020/2021,Distrito Federal,95.7,promocao,EF_AI,2020,2021
2020/2021,Brasil,93.9,promocao,EF_AF,2020,2021
2020/2021,Norte,92.4,promocao,EF_AF,2020,2021
2020/2021,Nordeste,92.1,promocao,EF_AF,2020,2021
2020/2021,Sudeste,95.9,promocao,EF_AF,2020,2021
2020/2021,Sul,94.0,promocao,EF_AF,2020,2021
2020/2021,Centro-Oeste,93.4,promocao,EF_AF,2020,2021
2020/2021,Rondônia,93.4,promocao,EF_AF,2020,2021
2020/2021,Acre,87.1,promocao,EF_AF,2020,2021
2020/2021,Amazonas,94.7,promocao,EF_AF,2020,2021
2020/2021,Roraima,92.1,promocao,EF_AF,2020,2021
2020/2021,Pará,92.1,promocao,EF_AF,2020,2021
2020/2021,Amapá,89.9,promocao,EF_AF,2020,2021
2020/2021,Tocantins,92.2,promocao,EF_AF,2020,2021
2020/2021,Maranhão,88.8,promocao,EF_AF,2020,2021
2020/2021,Piauí,91.4,promocao,EF_AF,2020,2021
2020/2021,Ceará,96.0,promocao,EF_AF,2020,2021
2020/2021,Rio Grande do Norte,93.5,promocao,EF_AF,2020,2021
2020/2021,Paraíba,92.4,promocao,EF_AF,2020,2021
2020/2021,Pernambuco,93.4,promocao,EF_AF,2020,2021
2020/2021,Alagoas,92.3,promocao,EF_AF,2020,2021
2020/2021,Sergipe,93.4,promocao,EF_AF,2020,2021
2020/2021,Bahia,90.2,promocao,EF_AF,2020,2021
2020/2021,Minas Gerais,93.6,promocao,EF_AF,2020,2021
2020/2021,Espírito Santo,94.9,promocao,EF_AF,2020,2021
2020/2021,Rio de Janeiro,93.5,promocao,EF_AF,2020,2021
2020/2021,São Paulo,98.0,promocao,EF_AF,2020,2021
2020/2021,Paraná,93.2,promocao,EF_AF,2020,2021
2020/2021,Santa Catarina,93.9,promocao,EF_AF,2020,2021
2020/2021,Rio Grande do Sul,94.8,promocao,EF_AF,2020,2021
2020/2021,Mato Grosso do Sul,90.5,promocao,EF_AF,2020,2021
2020/2021,Mato Grosso,95.6,promocao,EF_AF,2020,2021
2020/2021,Goiás,93.1,promocao,EF_AF,2020,2021
2020/2021,Distrito Federal,94.0,promocao,EF_AF,2020,2021
2020/2021,Brasil,96.1,promocao,EF_1,2020,2021
2020/2021,Norte,95.6,promocao,EF_1,2020,2021
2020/2021,Nordeste,93.2,promocao,EF_1,2020,2021
2020/2021,Sudeste,97.3,promocao,EF_1,2020,2021
2020/2021,Sul,98.4,promocao,EF_1,2020,2021
2020/2021,Centro-Oeste,96.3,promocao,EF_1,2020,2021
2020/2021,Rondônia,96.1,promocao,EF_1,2020,2021
2020/2021,Acre,92.9,promocao,EF_1,2020,2021
2020/2021,Amazonas,96.9,promocao,EF_1,2020,2021
2020/2021,Roraima,94.9,promocao,EF_1,2020,2021
2020/2021,Pará,95.2,promocao,EF_1,2020,2021
2020/2021,Amapá,94.9,promocao,EF_1,2020,2021
2020/2021,Tocantins,95.8,promocao,EF_1,2020,2021
2020/2021,Maranhão,93.3,promocao,EF_1,2020,2021
2020/2021,Piauí,95.4,promocao,EF_1,2020,2021
2020/2021,Ceará,95.6,promocao,EF_1,2020,2021
2020/2021,Rio Grande do Norte,94.8,promocao,EF_1,2020,2021
2020/2021,Paraíba,91.5,promocao,EF_1,2020,2021
2020/2021,Pernambuco,91.9,promocao,EF_1,2020,2021
2020/2021,Alagoas,93.8,promocao,EF_1,2020,2021
2020/2021,Sergipe,95.0,promocao,EF_1,2020,2021
2020/2021,Bahia,91.8,promocao,EF_1,2020,2021
2020/2021,Minas Gerais,97.6,promocao,EF_1,2020,2021
2020/2021,Espírito Santo,98.0,promocao,EF_1,2020,2021
2020/2021,Rio de Janeiro,93.1,promocao,EF_1,2020,2021
2020/2021,São Paulo,98.6,promocao,EF_1,2020,2021
2020/2021,Paraná,98.3,promocao,EF_1,2020,2021
2020/2021,Santa Catarina,97.8,promocao,EF_1,2020,2021
2020/2021,Rio Grande do Sul,99.0,promocao,EF_1,2020,2021
2020/2021,Mato Grosso do Sul,96.5,promocao,EF_1,2020,2021
2020/2021,Mato Grosso,97.1,promocao,EF_1,2020,2021
2020/2021,Goiás,95.6,promocao,EF_1,2020,2021
2020/2021,Distrito Federal,96.8,promocao,EF_1,2020,2021
2020/2021,Brasil,96.6,promocao,EF_2,2020,2021
2020/2021,Norte,95.5,promocao,EF_2,2020,2021
2020/2021,Nordeste,94.5,promocao,EF_2,2020,2021
2020/2021,Sudeste,97.8,promocao,EF_2,2020,2021
2020/2021,Sul,98.2,promocao,EF_2,2020,2021
2020/2021,Centro-Oeste,96.1,promocao,EF_2,2020,2021
2020/2021,Rondônia,96.7,promocao,EF_2,2020,2021
2020/2021,Acre,89.2,promocao,EF_2,2020,2021
2020/2021,Amazonas,96.8,promocao,EF_2,2020,2021
2020/2021,Roraima,93.6,promocao,EF_2,2020,2021
2020/2021,Pará,95.6,promocao,EF_2,2020,2021
2020/2021,Amapá,94.5,promocao,EF_2,2020,2021
2020/2021,Tocantins,96.6,promocao,EF_2,2020,2021
2020/2021,Maranhão,94.0,promocao,EF_2,2020,2021
2020/2021,Piauí,95.9,promocao,EF_2,2020,2021
2020/2021,Ceará,96.9,promocao,EF_2,2020,2021
2020/2021,Rio Grande do Norte,95.2,promocao,EF_2,2020,2021
2020/2021,Paraíba,93.8,promocao,EF_2,2020,2021
2020/2021,Pernambuco,94.1,promocao,EF_2,2020,2021
2020/2021,Alagoas,95.3,promocao,EF_2,2020,2021
2020/2021,Sergipe,95.6,promocao,EF_2,2020,2021
2020/2021,Bahia,93.0,promocao,EF_2,2020,2021
2020/2021,Minas Gerais,97.8,promocao,EF_2,2020,2021
2020/2021,Espírito Santo,98.0,promocao,EF_2,2020,2021
2020/2021,Rio de Janeiro,95.3,promocao,EF_2,2020,2021
2020/2021,São Paulo,98.8,promocao,EF_2,2020,2021
2020/2021,Paraná,97.4,promocao,EF_2,2020,2021
2020/2021,Santa Catarina,98.1,promocao,EF_2,2020,2021
2020/2021,Rio Grande do Sul,99.0,promocao,EF_2,2020,2021
2020/2021,Mato Grosso do Sul,93.2,promocao,EF_2,2020,2021
2020/2021,Mato Grosso,97.4,promocao,EF_2,2020,2021
2020/2021,Goiás,96.4,promocao,EF_2,2020,2021
2020/2021,Distrito Federal,96.9,promocao,EF_2,2020,2021
2020/2021,Brasil,96.4,promocao,EF_3,2020,2021
2020/2021,Norte,94.9,promocao,EF_3,2020,2021
2020/2021,Nordeste,94.8,promocao,EF_3,2020,2021
2020/2021,Sudeste,97.9,promocao,EF_3,2020,2021
2020/2021,Sul,97.9,promocao,EF_3,2020,2021
2020/2021,Centro-Oeste,95.3,promocao,EF_3,2020,2021
2020/2021,Rondônia,95.4,promocao,EF_3,2020,2021
2020/2021,Acre,90.6,promocao,EF_3,2020,2021
2020/2021,Amazonas,95.5,promocao,EF_3,2020,2021
2020/2021,Roraima,94.3,promocao,EF_3,2020,2021
2020/2021,Pará,95.0,promocao,EF_3,2020,2021
2020/2021,Amapá,93.9,promocao,EF_3,2020,2021
2020/2021,Tocantins,95.9,promocao,EF_3,2020,2021
2020/2021,Maranhão,93.9,promocao,EF_3,2020,2021
2020/2021,Piauí,95.1,promocao,EF_3,2020,2021
2020/2021,Ceará,97.2,promocao,EF_3,2020,2021
2020/2021,Rio Grande do Norte,95.6,promocao,EF_3,2020,2021
2020/2021,Paraíba,94.3,promocao,EF_3,2020,2021
2020/2021,Pernambuco,95.2,promocao,EF_3,2020,2021
2020/2021,Alagoas,95.5,promocao,EF_3,2020,2021
2020/2021,Sergipe,96.0,promocao,EF_3,2020,2021
2020/2021,Bahia,93.2,promocao,EF_3,2020,2021
2020/2021,Minas Gerais,97.7,promocao,EF_3,2020,2021
2020/2021,Espírito Santo,97.6,promocao,EF_3,2020,2021
2020/2021,Rio de Janeiro,96.1,promocao,EF_3,2020,2021
2020/2021,São Paulo,98.8,promocao,EF_3,2020,2021
2020/2021,Paraná,97.8,promocao,EF_3,2020,2021
2020/2021,Santa Catarina,97.7,promocao,EF_3,2020,2021
2020/2021,Rio Grande do Sul,98.2,promocao,EF_3,2020,2021
2020/2021,Mato Grosso do Sul,94.5,promocao,EF_3,2020,2021
2020/2021,Mato Grosso,97.2,promocao,EF_3,2020,2021
2020/2021,Goiás,95.8,promocao,EF_3,2020,2021
2020/2021,Distrito Federal,92.5,promocao,EF_3,2020,2021
2020/2021,Brasil,96.8,promocao,EF_4,2020,2021
2020/2021,Norte,95.3,promocao,EF_4,2020,2021
2020/2021,Nordeste,95.0,promocao,EF_4,2020,2021
2020/2021,Sudeste,98.2,promocao,EF_4,2020,2021
2020/2021,Sul,98.5,promocao,EF_4,2020,2021
2020/2021,Centro-Oeste,96.4,promocao,EF_4,2020,2021
2020/2021,Rondônia,95.9,promocao,EF_4,2020,2021
2020/2021,Acre,91.5,promocao,EF_4,2020,2021
2020/2021,Amazonas,96.9,promocao,EF_4,2020,2021
2020/2021,Roraima,94.0,promocao,EF_4,2020,2021
2020/2021,Pará,95.1,promocao,EF_4,2020,2021
2020/2021,Amapá,92.5,promocao,EF_4,2020,2021
2020/2021,Tocantins,96.3,promocao,EF_4,2020,2021
2020/2021,Maranhão,93.5,promocao,EF_4,2020,2021
2020/2021,Piauí,95.1,promocao,EF_4,2020,2021
2020/2021,Ceará,97.5,promocao,EF_4,2020,2021
2020/2021,Rio Grande do Norte,94.8,promocao,EF_4,2020,2021
2020/2021,Paraíba,94.7,promocao,EF_4,2020,2021
2020/2021,Pernambuco,95.8,promocao,EF_4,2020,2021
2020/2021,Alagoas,95.7,promocao,EF_4,2020,2021
2020/2021,Sergipe,95.6,promocao,EF_4,2020,2021
2020/2021,Bahia,93.8,promocao,EF_4,2020,2021
2020/2021,Minas Gerais,97.9,promocao,EF_4,2020,2021
2020/2021,Espírito Santo,97.8,promocao,EF_4,2020,2021
2020/2021,Rio de Janeiro,96.6,promocao,EF_4,2020,2021
2020/2021,São Paulo,99.0,promocao,EF_4,2020,2021
2020/2021,Paraná,98.6,promocao,EF_4,2020,2021
2020/2021,Santa Catarina,98.3,promocao,EF_4,2020,2021
2020/2021,Rio Grande do Sul,98.7,promocao,EF_4,2020,2021
2020/2021,Mato Grosso do Sul,94.8,promocao,EF_4,2020,2021
2020/2021,Mato Grosso,97.5,promocao,EF_4,2020,2021
2020/2021,Goiás,96.0,promocao,EF_4,2020,2021
2020/2021,Distrito Federal,97.7,promocao,EF_4,2020,2021
2020/2021,Brasil,95.3,promocao,EF_5,2020,2021
2020/2021,Norte,91.8,promocao,EF_5,2020,2021
2020/2021,Nordeste,93.0,promocao,EF_5,2020,2021
2020/2021,Sudeste,97.4,promocao,EF_5,2020,2021
2020/2021,Sul,97.5,promocao,EF_5,2020,2021
2020/2021,Centro-Oeste,95.4,promocao,EF_5,2020,2021
2020/2021,Rondônia,93.6,promocao,EF_5,2020,2021
2020/2021,Acre,85.4,promocao,EF_5,2020,2021
2020/2021,Amazonas,93.5,promocao,EF_5,2020,2021
2020/2021,Roraima,88.4,promocao,EF_5,2020,2021
2020/2021,Pará,91.6,promocao,EF_5,2020,2021
2020/2021,Amapá,85.5,promocao,EF_5,2020,2021
2020/2021,Tocantins,95.1,promocao,EF_5,2020,2021
2020/2021,Maranhão,91.4,promocao,EF_5,2020,2021
2020/2021,Piauí,93.4,promocao,EF_5,2020,2021
2020/2021,Ceará,97.3,promocao,EF_5,2020,2021
2020/2021,Rio Grande do Norte,91.8,promocao,EF_5,2020,2021
2020/2021,Paraíba,93.0,promocao,EF_5,2020,2021
2020/2021,Pernambuco,93.9,promocao,EF_5,2020,2021
2020/2021,Alagoas,92.2,promocao,EF_5,2020,2021
2020/2021,Sergipe,93.9,promocao,EF_5,2020,2021
2020/2021,Bahia,91.1,promocao,EF_5,2020,2021
2020/2021,Minas Gerais,96.5,promocao,EF_5,2020,2021
2020/2021,Espírito Santo,96.9,promocao,EF_5,2020,2021
2020/2021,Rio de Janeiro,95.2,promocao,EF_5,2020,2021
2020/2021,São Paulo,98.7,promocao,EF_5,2020,2021
2020/2021,Paraná,97.2,promocao,EF_5,2020,2021
2020/2021,Santa Catarina,97.1,promocao,EF_5,2020,2021
2020/2021,Rio Grande do Sul,98.1,promocao,EF_5,2020,2021
2020/2021,Mato Grosso do Sul,94.9,promocao,EF_5,2020,2021
2020/2021,Mato Grosso,96.6,promocao,EF_5,2020,2021
2020/2021,Goiás,95.2,promocao,EF_5,2020,2021
2020/2021,Distrito Federal,95.1,promocao,EF_5,2020,2021
2020/2021,Brasil,94.8,promocao,EF_6,2020,2021
2020/2021,Norte,93.6,promocao,EF_6,2020,2021
2020/2021,Nordeste,93.3,promocao,EF_6,2020,2021
2020/2021,Sudeste,96.2,promocao,EF_6,2020,2021
2020/2021,Sul,95.6,promocao,EF_6,2020,2021
2020/2021,Centro-Oeste,94.7,promocao,EF_6,2020,2021
2020/2021,Rondônia,93.7,promocao,EF_6,2020,2021
2020/2021,Acre,87.9,promocao,EF_6,2020,2021
2020/2021,Amazonas,96.1,promocao,EF_6,2020,2021
2020/2021,Roraima,93.0,promocao,EF_6,2020,2021
2020/2021,Pará,93.4,promocao,EF_6,2020,2021
2020/2021,Amapá,89.3,promocao,EF_6,2020,2021
2020/2021,Tocantins,93.5,promocao,EF_6,2020,2021
2020/2021,Maranhão,91.7,promocao,EF_6,2020,2021
2020/2021,Piauí,92.4,promocao,EF_6,2020,2021
2020/2021,Ceará,96.6,promocao,EF_6,2020,2021
2020/2021,Rio Grande do Norte,93.9,promocao,EF_6,2020,2021
2020/2021,Paraíba,92.8,promocao,EF_6,2020,2021
2020/2021,Pernambuco,95.0,promocao,EF_6,2020,2021
2020/2021,Alagoas,93.8,promocao,EF_6,2020,2021
2020/2021,Sergipe,93.7,promocao,EF_6,2020,2021
2020/2021,Bahia,91.3,promocao,EF_6,2020,2021
2020/2021,Minas Gerais,94.1,promocao,EF_6,2020,2021
2020/2021,Espírito Santo,96.2,promocao,EF_6,2020,2021
2020/2021,Rio de Janeiro,93.8,promocao,EF_6,2020,2021
2020/2021,São Paulo,98.3,promocao,EF_6,2020,2021
2020/2021,Paraná,94.7,promocao,EF_6,2020,2021
2020/2021,Santa Catarina,95.3,promocao,EF_6,2020,2021
2020/2021,Rio Grande do Sul,96.7,promocao,EF_6,2020,2021
2020/2021,Mato Grosso do Sul,91.9,promocao,EF_6,2020,2021
2020/2021,Mato Grosso,96.6,promocao,EF_6,2020,2021
2020/2021,Goiás,94.2,promocao,EF_6,2020,2021
2020/2021,Distrito Federal,96.7,promocao,EF_6,2020,2021
2020/2021,Brasil,94.6,promocao,EF_7,2020,2021
2020/2021,Norte,93.3,promocao,EF_7,2020,2021
2020/2021,Nordeste,93.2,promocao,EF_7,2020,2021
2020/2021,Sudeste,96.4,promocao,EF_7,2020,2021
2020/2021,Sul,94.8,promocao,EF_7,2020,2021
2020/2021,Centro-Oeste,93.5,promocao,EF_7,2020,2021
2020/2021,Rondônia,94.4,promocao,EF_7,2020,2021
2020/2021,Acre,88.5,promocao,EF_7,2020,2021
2020/2021,Amazonas,95.5,promocao,EF_7,2020,2021
2020/2021,Roraima,93.0,promocao,EF_7,2020,2021
2020/2021,Pará,93.0,promocao,EF_7,2020,2021
2020/2021,Amapá,89.7,promocao,EF_7,2020,2021
2020/2021,Tocantins,92.8,promocao,EF_7,2020,2021
2020/2021,Maranhão,91.2,promocao,EF_7,2020,2021
2020/2021,Piauí,91.8,promocao,EF_7,2020,2021
2020/2021,Ceará,96.7,promocao,EF_7,2020,2021
2020/2021,Rio Grande do Norte,93.9,promocao,EF_7,2020,2021
2020/2021,Paraíba,93.1,promocao,EF_7,2020,2021
2020/2021,Pernambuco,94.6,promocao,EF_7,2020,2021
2020/2021,Alagoas,93.8,promocao,EF_7,2020,2021
2020/2021,Sergipe,93.9,promocao,EF_7,2020,2021
2020/2021,Bahia,91.1,promocao,EF_7,2020,2021
2020/2021,Minas Gerais,94.5,promocao,EF_7,2020,2021
2020/2021,Espírito Santo,95.2,promocao,EF_7,2020,2021
2020/2021,Rio de Janeiro,94.4,promocao,EF_7,2020,2021
2020/2021,São Paulo,98.3,promocao,EF_7,2020,2021
2020/2021,Paraná,93.9,promocao,EF_7,2020,2021
2020/2021,Santa Catarina,94.4,promocao,EF_7,2020,2021
2020/2021,Rio Grande do Sul,96.0,promocao,EF_7,2020,2021
2020/2021,Mato Grosso do Sul,91.2,promocao,EF_7,2020,2021
2020/2021,Mato Grosso,96.5,promocao,EF_7,2020,2021
2020/2021,Goiás,94.0,promocao,EF_7,2020,2021
2020/2021,Distrito Federal,91.3,promocao,EF_7,2020,2021
2020/2021,Brasil,95.0,promocao,EF_8,2020,2021
2020/2021,Norte,94.1,promocao,EF_8,2020,2021
2020/2021,Nordeste,93.9,promocao,EF_8,2020,2021
2020/2021,Sudeste,96.4,promocao,EF_8,2020,2021
2020/2021,Sul,94.6,promocao,EF_8,2020,2021
2020/2021,Centro-Oeste,94.0,promocao,EF_8,2020,2021
2020/2021,Rondônia,93.6,promocao,EF_8,2020,2021
2020/2021,Acre,88.0,promocao,EF_8,2020,2021
2020/2021,Amazonas,96.1,promocao,EF_8,2020,2021
2020/2021,Roraima,93.4,promocao,EF_8,2020,2021
2020/2021,Pará,94.4,promocao,EF_8,2020,2021
2020/2021,Amapá,92.0,promocao,EF_8,2020,2021
2020/2021,Tocantins,92.4,promocao,EF_8,2020,2021
2020/2021,Maranhão,91.5,promocao,EF_8,2020,2021
2020/2021,Piauí,93.1,promocao,EF_8,2020,2021
2020/2021,Ceará,97.0,promocao,EF_8,2020,2021
2020/2021,Rio Grande do Norte,95.7,promocao,EF_8,2020,2021
2020/2021,Paraíba,93.8,promocao,EF_8,2020,2021
2020/2021,Pernambuco,95.0,promocao,EF_8,2020,2021
2020/2021,Alagoas,92.6,promocao,EF_8,2020,2021
2020/2021,Sergipe,95.0,promocao,EF_8,2020,2021
2020/2021,Bahia,92.6,promocao,EF_8,2020,2021
2020/2021,Minas Gerais,94.6,promocao,EF_8,2020,2021
2020/2021,Espírito Santo,95.2,promocao,EF_8,2020,2021
2020/2021,Rio de Janeiro,94.8,promocao,EF_8,2020,2021
2020/2021,São Paulo,98.1,promocao,EF_8,2020,2021
2020/2021,Paraná,93.5,promocao,EF_8,2020,2021
2020/2021,Santa Catarina,94.4,promocao,EF_8,2020,2021
2020/2021,Rio Grande do Sul,96.1,promocao,EF_8,2020,2021
2020/2021,Mato Grosso do Sul,90.7,promocao,EF_8,2020,2021
2020/2021,Mato Grosso,95.4,promocao,EF_8,2020,2021
2020/2021,Goiás,93.3,promocao,EF_8,2020,2021
2020/2021,Distrito Federal,96.9,promocao,EF_8,2020,2021
2020/2021,Brasil,90.8,promocao,EF_9,2020,2021
2020/2021,Norte,88.1,promocao,EF_9,2020,2021
2020/2021,Nordeste,87.1,promocao,EF_9,2020,2021
2020/2021,Sudeste,94.4,promocao,EF_9,2020,2021
2020/2021,Sul,90.5,promocao,EF_9,2020,2021
2020/2021,Centro-Oeste,91.1,promocao,EF_9,2020,2021
2020/2021,Rondônia,91.6,promocao,EF_9,2020,2021
2020/2021,Acre,83.2,promocao,EF_9,2020,2021
2020/2021,Amazonas,90.4,promocao,EF_9,2020,2021
2020/2021,Roraima,88.6,promocao,EF_9,2020,2021
2020/2021,Pará,86.4,promocao,EF_9,2020,2021
2020/2021,Amapá,88.5,promocao,EF_9,2020,2021
2020/2021,Tocantins,89.7,promocao,EF_9,2020,2021
2020/2021,Maranhão,79.0,promocao,EF_9,2020,2021
2020/2021,Piauí,87.9,promocao,EF_9,2020,2021
2020/2021,Ceará,93.3,promocao,EF_9,2020,2021
2020/2021,Rio Grande do Norte,89.9,promocao,EF_9,2020,2021
2020/2021,Paraíba,89.5,promocao,EF_9,2020,2021
2020/2021,Pernambuco,88.2,promocao,EF_9,2020,2021
2020/2021,Alagoas,88.3,promocao,EF_9,2020,2021
2020/2021,Sergipe,90.5,promocao,EF_9,2020,2021
2020/2021,Bahia,84.6,promocao,EF_9,2020,2021
2020/2021,Minas Gerais,90.7,promocao,EF_9,2020,2021
2020/2021,Espírito Santo,92.6,promocao,EF_9,2020,2021
2020/2021,Rio de Janeiro,90.6,promocao,EF_9,2020,2021
2020/2021,São Paulo,97.3,promocao,EF_9,2020,2021
2020/2021,Paraná,90.7,promocao,EF_9,2020,2021
2020/2021,Santa Catarina,91.2,promocao,EF_9,2020,2021
2020/2021,Rio Grande do Sul,89.7,promocao,EF_9,2020,2021
2020/2021,Mato Grosso do Sul,87.9,promocao,EF_9,2020,2021
2020/2021,Mato Grosso,93.7,promocao,EF_9,2020,2021
2020/2021,Goiás,90.7,promocao,EF_9,2020,2021
2020/2021,Distrito Federal,91.4,promocao,EF_9,2020,2021
2020/2021,Brasil,89.0,promocao,Total_EM,2020,2021
2020/2021,Norte,92.2,promocao,Total_EM,2020,2021
2020/2021,Nordeste,88.1,promocao,Total_EM,2020,2021
2020/2021,Sudeste,90.6,promocao,Total_EM,2020,2021
2020/2021,Sul,84.4,promocao,Total_EM,2020,2021
2020/2021,Centro-Oeste,87.0,promocao,Total_EM,2020,2021
2020/2021,Rondônia,85.6,promocao,Total_EM,2020,2021
2020/2021,Acre,80.7,promocao,Total_EM,2020,2021
2020/2021,Amazonas,94.3,promocao,Total_EM,2020,2021
2020/2021,Roraima,89.3,promocao,Total_EM,2020,2021
2020/2021,Pará,95.0,promocao,Total_EM,2020,2021
2020/2021,Amapá,83.0,promocao,Total_EM,2020,2021
2020/2021,Tocantins,88.4,promocao,Total_EM,2020,2021
2020/2021,Maranhão,84.7,promocao,Total_EM,2020,2021
2020/2021,Piauí,89.2,promocao,Total_EM,2020,2021
2020/2021,Ceará,94.5,promocao,Total_EM,2020,2021
2020/2021,Rio Grande do Norte,93.7,promocao,Total_EM,2020,2021
2020/2021,Paraíba,92.3,promocao,Total_EM,2020,2021
2020/2021,Pernambuco,89.7,promocao,Total_EM,2020,2021
2020/2021,Alagoas,90.9,promocao,Total_EM,2020,2021
2020/2021,Sergipe,91.5,promocao,Total_EM,2020,2021
2020/2021,Bahia,80.1,promocao,Total_EM,2020,2021
2020/2021,Minas Gerais,85.4,promocao,Total_EM,2020,2021
2020/2021,Espírito Santo,89.2,promocao,Total_EM,2020,2021
2020/2021,Rio de Janeiro,85.1,promocao,Total_EM,2020,2021
2020/2021,São Paulo,95.4,promocao,Total_EM,2020,2021
2020/2021,Paraná,84.4,promocao,Total_EM,2020,2021
2020/2021,Santa Catarina,84.4,promocao,Total_EM,2020,2021
2020/2021,Rio Grande do Sul,84.3,promocao,Total_EM,2020,2021
2020/2021,Mato Grosso do Sul,83.5,promocao,Total_EM,2020,2021
